latitude,longitude
51.0,-97.0
50.7172,-96.9899
51.2,-97.5667
50.2222,-96.8387
51.3833,-97.4833
50.5661,-96.1987
55.8,-98.85
37.2386,-113.3591
34.797,-80.9891
36.4695,-84.2907
32.7862,-79.9471
34.3304,-82.3367
34.3344,-82.4002
33.8329,-82.248
33.0963,-80.813
39.8348,-87.256
19.8156,-98.4947
40.8651,-96.8231
42.5847,-87.8212
38.5458,-106.9253
39.522,-105.2239
44.8224,-70.2221
47.3517,-102.3368
44.5274,-93.0196
37.3981,-90.6702
37.2781,-89.8061
36.9305,-93.4965
40.2428,-94.6869
40.4475,-95.063
40.8802,-76.9861
40.9907,-76.0564
40.5218,-75.7419
41.6662,-76.1426
30.5159,-91.0804
32.5277,-92.0756
39.6355,-79.3085
36.5212,-77.5192
48.7787,-96.6431
40.5899,-98.2234
41.3019,-99.3645
40.9422,-99.374
40.4016,-95.9883
45.9667,-60.8167
45.9279,-61.078
25.5,-76.65
56.45,-120.9167
43.4771,-121.6853
35.1727,-84.8619
31.4275,-93.5179
50.4687,-116.2226
47.4992,19.0688
43.5663,-92.0145
30.0188,-100.231
36.6255,-6.3622
39.1198,-111.1008
38.2439,-112.2237
39.2495,-112.1064
36.9044,-112.4979
37.5389,-113.1841
46.6544,-123.8203
45.8811,-111.5436
35.6758,-119.2272
39.7833,-98.2152
39.5115,-98.4335
41.5875,-109.2029
42.0083,-91.6441
46.7833,-92.1066
44.0225,-92.4668
42.56,-112.1746
42.7964,-112.2465
43.7929,-91.5626
43.7174,-91.9877
43.7509,-91.3455
43.1339,-91.9134
43.7769,-91.8443
42.3929,-73.2285
35.0477,-82.353
39.7296,-90.5313
41.9376,-111.407
39.0964,-112.2834
54.88,-100.02
49.9141,-97.0401
50.4167,-97.95
49.4833,-100.5167
50.4333,-101.05
38.1827,-112.2329
38.4449,-112.2518
38.5103,-111.8813
37.2744,-112.642
38.3969,-111.5896
52.2268,21.0114
36.6955,-107.9784
41.2393,-96.4961
52.2,-113.2333
39.4283,-75.7996
44.4548,-79.7352
43.6959,-88.3266
38.8389,-96.5802
38.5674,-96.8396
38.6361,-96.6753
42.1,-82.45
42.1714,-82.5923
42.2334,-82.6498
37.7924,-78.8684
34.0377,-87.7563
41.5137,-94.6444
40.6575,-95.025
43.2891,-93.2018
60.1167,-128.8
46.0001,-74.1825
48.3333,-64.6667
37.0452,-97.6247
38.0261,-97.6666
37.2909,-98.018
37.05,-97.4042
36.7819,-96.6607
36.5462,-96.3272
37.03,-98.6547
37.0022,-98.1826
36.9331,-97.3082
37.2518,-97.5416
36.5314,-98.154
37.0809,-97.1795
43.2979,-92.0034
48.5546,-124.397
33.3241,74.3133
32.5667,75.1167
33.6114,74.1401
44.2024,-73.7731
44.7315,-93.9643
44.9238,-89.4328
51.7833,-100.5333
49.4122,-98.6614
49.0833,-99.3333
50.1333,-94.9505
46.7949,-88.6251
46.8747,-88.1732
46.7748,-88.8799
42.0834,-109.4184
35.6868,139.7398
43.2062,-94.2122
41.7288,-95.487
41.9337,-92.9829
41.9121,-94.932
42.9574,-94.4564
43.0977,-94.0038
42.518,-95.0939
42.7784,-94.9824
43.0619,-94.4269
42.8411,-94.7252
33.0377,-80.9417
55.4666,-119.4361
51.4333,-116.1833
57.0667,-117.55
37.6747,-119.7841
68.3486,-166.7347
68.1433,-151.7358
70.1927,-150.9971
69.7439,-163.0084
70.4947,-157.4411
70.6369,-160.0383
40.1168,-76.2131
32.2701,-98.8348
38.6136,-88.7689
38.3764,-87.9928
39.0319,-88.4074
39.5656,-77.2817
39.2126,-77.4199
38.4194,-120.823
34.8543,-79.0642
39.6289,-90.219
40.2991,-88.356
40.107,-88.4267
40.8844,-87.9411
39.9711,-89.1725
39.7946,-88.5793
40.0052,-88.1595
37.6094,-121.8986
49.1464,-123.0137
34.1952,-96.5429
41.0374,-91.4138
40.5667,73.7333
41.4833,75.4833
42.7475,76.1586
45.6667,63.3333
24.432,90.5585
-5.9,144.6833
-5.7,142.95
37.7182,-108.7917
37.5888,-108.8095
36.8689,-107.6528
40.212,-79.1978
39.5122,-106.3681
38.0167,-108.0534
44.6281,-123.6067
44.3691,-123.6089
44.4874,-123.9567
44.4055,-123.9149
44.3245,-123.3203
43.9026,-95.7718
43.7692,-95.8324
38.166,-88.0595
46.3346,-111.4919
46.1709,-111.5899
31.7139,-109.6193
43.7658,-93.5641
44.627,-92.5501
42.3182,-79.3758
36.6894,-119.0477
35.4033,-119.4659
49.2167,-102.1667
49.8167,-104.15
47.7623,-122.2054
42.3761,-89.6365
33.2098,-87.5692
42.2088,-86.1687
46.0668,-71.4824
31.8276,-107.64
32.3265,-109.487
37.1397,-119.273
45.198,-72.5716
46.7833,-71.3
46.2872,-72.8284
52.5168,-93.017
64.871,-148.0949
40.3566,-112.4659
38.9344,-114.033
43.2397,-102.331
45.9276,-101.5129
44.7125,-100.0957
44.1496,-97.7116
43.9852,-96.9615
44.4741,-89.8003
40.9906,-79.2617
42.1292,-80.0851
39.4204,-76.67
47.5525,-114.1054
47.5914,-114.6597
45.9953,-95.9671
46.0562,-96.1144
45.8086,-96.1434
45.8176,-95.6945
45.8233,-95.7955
45.7105,-95.5322
45.7014,-96.0649
45.6414,-95.7096
56.25,-96.1
55.2503,-77.7495
52.6167,-100.7333
53.1667,-99.2833
33.6535,-98.465
43.6043,-123.2926
32.0773,-87.9228
44.5922,-116.6757
47.9451,-122.2269
43.2578,-77.7351
43.696,-80.0138
38.6503,-82.6477
47.3368,-123.075
29.6946,-91.2593
44.3261,-77.4318
40.1009,-88.5193
39.9502,-88.4451
33.7783,-117.9456
40.9793,-75.143
13.2167,-59.5833
25.6446,-100.3748
37.2492,-98.4142
38.4604,-78.1572
39.9765,-77.2287
52.2114,20.9708
37.2661,-101.7824
35.8819,-94.8653
41.0515,-100.3736
41.0843,-96.8091
40.7744,-96.5693
44.2401,-68.3439
44.3082,-68.9073
34.0736,-118.4004
39.7795,-97.9889
27.8397,-82.7725
41.3133,-94.4408
41.1916,-95.4314
40.6249,-95.1157
41.8214,-95.9192
42.6465,-92.4791
28.0781,-82.7637
28.3348,-82.2693
43.242,-94.4044
42.9782,-96.0173
42.661,-93.5058
42.4883,-93.5449
42.7794,-94.4002
42.6419,-94.5432
41.7695,-92.5354
42.8612,-94.9836
48.5979,-122.9446
47.1544,-116.431
47.126,-116.8937
47.7167,-52.8333
49.4833,-111.4333
49.4833,-124.35
46.1167,-70.6667
43.6904,-79.6238
31.8034,-99.6747
31.4167,-99.7171
31.7529,-99.5473
50.4497,-104.5323
58.1114,-103.1565
36.8872,-113.9297
41.2672,-98.8034
41.6508,-99.3816
41.9141,-99.4543
41.4972,-98.7858
41.1853,-99.3049
38.6171,-121.3283
44.2325,-83.8068
50.9333,-118.7833
50.3833,-127.4333
49.0561,-122.8302
38.784,-77.4697
37.7803,-93.4471
34.1992,-118.1878
55.9166,-119.8195
52.3833,-126.5667
49.9167,-126.6667
49.7833,-118.1333
50.35,-125.9167
35.5269,-106.3445
47.4212,-52.8077
48.1351,-117.761
48.6201,-122.9999
46.7531,-121.9898
43.6718,-89.1918
42.8594,-90.3804
40.0391,-91.5182
37.5117,-105.0575
37.923,-103.0884
39.9092,-94.9113
38.5728,-90.8815
38.9766,-91.1211
48.9833,-66.9833
46.7607,-72.2689
48.9333,-67.1667
50.2167,-62.0833
49.2167,-65.1333
46.862,-72.401
46.8626,-69.9039
48.3613,-64.6072
35.2375,-118.6076
42.9304,-73.2426
43.4646,-72.4944
43.1637,-73.0723
43.0622,-72.6687
42.8098,-73.2534
48.1974,11.5721
35.6513,-120.372
37.3916,-121.9203
32.8747,-82.4025
33.6505,-82.1488
33.9429,-88.0157
34.6476,-87.1804
42.1734,-72.848
37.7348,-90.4968
49.8051,-99.6317
49.4167,-99.45
46.0031,-72.3464
45.8833,-72.7667
42.3022,-93.2939
41.4988,-91.4363
48.1117,-65.9509
32.608,-84.4574
41.2639,-72.0178
40.576,-89.8113
34.4898,-85.7657
41.0655,-115.2748
34.559,-85.7921
43.6151,-88.0254
33.9186,-113.2134
34.5785,-113.1755
35.3212,-112.9548
40.4924,-94.3979
39.7582,-93.8068
40.6686,-95.2217
38.0944,-94.3635
50.85,-113.4667
43.2935,-94.2108
41.5798,-93.0198
42.3956,-91.7679
41.5829,-95.07
41.4654,-95.5519
42.2594,-94.061
42.2531,-94.1961
41.7925,-95.421
42.434,-94.3199
41.5524,-94.974
41.8053,-95.3537
41.3832,-95.3445
43.036,-91.1931
42.4912,-91.7315
40.9905,-92.1431
42.3526,-94.0342
42.2619,-94.5566
36.6777,-121.6555
47.7671,-121.4814
32.5431,-80.8126
43.1635,-111.018
43.0172,-111.0292
43.456,-111.3416
43.3861,-111.2527
58.0167,14.3167
63.9304,-139.5126
63.6,-135.9167
67.0333,-126.1167
64.1833,-114.1833
43.4807,-91.1333
43.4987,-90.2796
43.8877,-90.1524
43.4508,-90.7579
43.2366,-90.5873
43.3919,-90.7663
29.8646,-93.0033
30.1054,-93.0372
13.9,-61.05
52.3667,-126.75
52.5833,-128.5333
51.4,-116.4833
50.1007,-125.2135
49.87,-121.444
50.45,-106.0667
53.5333,-109.45
52.3,-103.8177
51.35,-102.7343
49.5167,-108.8167
39.0851,-100.6621
39.4267,-100.7461
42.3139,-93.6428
42.7453,-91.2593
41.5656,-92.6987
41.8419,-94.3204
41.7751,-95.1919
41.2593,-91.3747
37.2983,-83.2544
38.4026,-75.6963
33.7358,-85.7933
17.8833,-77.7333
50.1,-103.8667
52.5,-106.4167
52.8667,-102.9833
47.2646,-122.4821
39.8016,-75.3478
49.0,-111.95
53.5667,-114.7167
40.9845,-97.1859
56.55,-61.6833
32.6389,35.4469
32.7344,35.1458
36.3002,-80.5772
33.2185,-96.0487
46.3334,-73.2824
43.0606,-88.1065
40.2033,-75.3019
28.4023,-96.853
29.2858,-81.0559
41.4264,-89.2126
19.2845,-99.1437
25.9153,-100.1853
42.54,-88.3582
42.9221,-74.5708
45.5834,-70.8323
45.6983,-70.7921
46.6167,-71.9333
46.5607,-70.9843
46.4191,-70.8773
46.2972,-70.9764
45.7333,-76.6
48.6668,-71.5324
37.3694,-94.8424
38.3954,-94.5763
38.09,-94.5838
38.0718,-94.7008
37.5573,-94.6949
38.0134,-94.7183
36.9312,-76.2397
31.5037,-99.3746
36.1543,-95.9923
49.5167,-112.1833
50.1333,-113.1186
49.4721,-112.2408
39.729,-85.3331
43.2678,-108.9334
38.6233,-104.457
31.532,-110.9093
40.0946,-80.5551
43.8188,-103.206
44.8393,-100.0712
44.7305,-98.5539
44.0664,-98.6751
44.5326,-99.4543
44.4128,-98.692
45.4271,-99.3326
43.5773,-96.4956
43.7557,-97.5936
36.4724,-92.3296
40.8219,-75.9104
42.1417,-74.5721
37.5197,-95.6483
47.3526,-88.2889
47.0937,-88.6613
43.894,-73.203
37.4961,-76.3
36.8478,-88.6788
48.1248,-116.6571
38.0125,-90.7439
38.8739,-89.3266
17.3167,-62.8
41.4678,-89.0831
45.7084,-101.1546
44.6665,-103.5402
45.031,-102.8031
15.3515,120.5687
34.2804,-85.1821
43.2381,-73.4641
42.9601,-73.4497
48.2251,-97.4605
48.2066,-97.1163
48.9211,-97.0934
48.6337,-96.9614
47.9214,-97.263
40.536,-88.735
49.8861,-96.8387
49.7167,-96.7333
34.4146,-91.431
31.0507,-85.3154
43.2078,-91.2976
49.6,-114.4333
30.5224,-82.0376
41.4372,-75.0125
38.3457,-78.8957
45.41,-72.3027
35.6523,-105.2764
35.6089,-106.3518
37.5956,-82.6463
53.0667,-103.7509
52.4,-104.9833
40.4605,-83.0706
41.8603,-95.6257
40.919,-96.2848
29.5958,-90.7195
44.8953,-117.1132
46.1807,-80.3858
39.476,-89.9794
40.8111,-73.9642
62.1039,-145.6617
38.9627,-77.8847
40.7118,-75.7147
17.0667,-61.8167
42.1787,-74.9984
42.4101,-74.8987
44.1682,-96.0871
44.0759,-96.1903
44.3201,-95.9426
45.8121,-94.4175
32.5273,-101.716
32.3046,-101.8762
37.3712,-89.1349
37.4637,-88.9806
37.2345,-89.2763
13.2833,-61.25
13.2,-61.2833
47.4197,-91.2096
41.0646,-87.5917
38.5822,-121.4943
17.35,-62.7333
17.15,-62.6167
48.8167,-56.8667
42.0086,-88.8306
41.021,-97.4079
41.0033,-97.6029
56.5167,-119.0667
37.9773,-76.5732
28.5462,-81.0116
45.5076,-72.2506
37.2609,-89.9227
41.4035,-75.7065
50.35,-100.2
49.95,-95.9667
39.8816,-96.1801
39.5653,-95.0413
39.8555,-94.6977
41.1573,-88.0619
41.0433,-88.1772
41.2264,-88.4217
40.9126,-88.209
36.6583,-83.3486
36.639,-82.9866
49.8,-113.1167
49.6167,-115.6333
41.1939,-91.9739
36.8785,-94.1548
29.5232,-90.3393
41.8882,-114.7233
44.6044,-113.912
42.218,-114.5942
42.521,-114.8734
48.4667,-81.2833
47.7167,-80.3333
47.4333,-79.6333
48.0,-80.65
48.6167,-80.9333
47.8167,-80.0
40.8314,-75.8828
42.1471,-72.8403
39.358,-84.2473
41.457,-85.4822
40.3433,-86.6613
40.8645,-86.5078
41.4032,-72.1172
40.334,-79.67
38.1754,-89.8414
38.9096,-87.6837
41.6576,-74.1672
41.7356,-74.6743
42.6604,-74.5074
44.2734,-72.025
44.703,-74.6805
43.7568,-75.9053
50.9833,-107.1333
51.4501,-106.8013
51.5333,-107.25
49.0833,-104.4667
37.9703,-86.9568
21.3278,-157.8294
36.8753,-97.9427
36.385,-98.0727
36.8048,-97.5136
36.5603,-97.6425
50.1833,-61.2833
46.0098,-73.5707
45.7912,-60.8728
45.6063,-64.9456
37.3933,-104.6769
37.4067,-102.6173
44.4589,-103.637
44.5755,-102.5632
46.1964,-92.7528
39.0332,-82.8514
47.0903,-96.2824
46.4177,-95.5436
47.2509,-96.2464
47.3477,-94.2519
37.3521,-102.2537
38.085,-102.8869
38.0145,-103.6283
38.0205,-102.1415
38.0545,-102.3271
38.1109,-103.8766
37.2723,-102.9145
38.107,-103.5102
38.8198,-102.3582
38.804,-102.8198
38.8417,-102.194
38.2019,-103.941
37.7878,-105.1849
38.3703,-105.6881
41.2954,-90.2905
39.7077,-88.4555
43.0754,-75.7069
43.1964,-76.9152
42.2693,-93.1753
42.9927,-93.9575
42.6144,-94.1461
42.3321,-90.863
42.7874,-95.6408
41.2076,-93.841
42.7368,-92.9673
42.2904,-93.7751
41.7353,-90.9656
43.1666,-94.3586
41.4868,-92.3867
41.9323,-93.0856
42.1442,-92.1438
42.2775,-90.7507
40.6941,-92.258
42.8503,-92.5116
42.5105,-95.4298
42.1794,-95.3115
43.3536,-93.2105
42.0088,-92.3314
42.1143,-92.9882
41.6378,-92.3479
42.2367,-92.8162
42.2342,-92.8865
42.1536,-90.5924
40.7422,-94.8917
43.3241,-94.9737
42.3363,-95.3675
45.169,-92.3585
18.2667,-78.35
35.2774,-91.7326
40.1387,-97.73
40.029,-97.6197
40.0598,-97.3806
41.0079,-99.681
50.6,-127.5833
52.0833,-123.2833
55.1303,-120.9942
38.2835,-87.1205
39.9465,-123.7552
40.4693,-123.7998
39.474,-76.4695
38.351,-76.7833
39.553,-76.0725
22.2814,114.1726
30.0015,-94.4189
44.1933,-75.0659
44.2177,-74.9423
44.2343,-74.556
44.8043,-73.973
44.445,-74.2664
29.0305,-82.719
32.5478,-98.3632
48.4526,-96.4723
48.8279,-95.1119
38.1725,-81.3222
37.8795,-82.7251
37.9916,-81.5422
38.6753,-112.1489
38.9222,-111.9341
37.0044,-112.9784
40.0716,-84.1088
33.4699,-95.1937
26.2517,-80.1789
32.0275,-96.7684
31.9907,-96.9837
31.924,-96.8907
36.4309,-100.2068
31.9018,-96.4373
32.5549,-99.1656
30.62,-104.4811
32.0593,-97.7514
31.282,-103.8057
32.128,-98.9859
31.2729,-102.6926
35.1916,-102.2118
32.1105,-101.3669
34.7219,-101.8256
32.4112,-100.7123
30.9843,-103.7446
44.0223,-82.9984
37.4401,-76.4238
37.6356,-76.5918
37.4766,-76.3089
29.6794,-95.9772
41.1001,-75.3588
31.1088,-82.5742
48.5246,-67.0565
54.0167,-125.7667
54.8831,-126.2201
49.2833,-126.05
55.4833,-125.9833
50.75,-126.4833
53.4333,-129.2667
55.8333,-121.7333
49.9832,-117.8856
42.8488,-99.8061
42.5403,-99.8615
42.9521,-99.071
31.4458,-98.5744
33.744,-97.5568
36.2845,-115.1345
39.2567,-81.6193
29.4311,-90.2981
29.2297,-90.0088
29.5724,-90.3817
34.2873,-79.2501
29.7484,-101.2628
42.1485,-96.4803
30.6626,-91.7565
33.86,-92.3014
12.55,-70.0333
25.1667,-76.2333
52.8667,-112.25
46.6333,-81.3833
46.4,-80.1167
33.9328,-84.556
10.2167,-61.55
39.8842,-87.4086
40.1536,-90.1661
43.6571,-87.9722
31.5885,-111.316
39.2087,-104.0702
30.3568,-85.1898
38.5078,-94.0926
30.4059,-85.1974
41.5293,-80.8208
47.064,-79.7917
46.5834,-79.6329
37.0169,-91.3121
37.0009,-93.6413
39.6923,-87.9263
39.9151,-88.2743
67.0104,-146.4137
64.7194,-158.1031
30.1833,-96.2347
53.6501,-114.7188
41.1415,-73.3579
49.4167,-123.6167
55.25,-129.0833
60.4767,-149.8235
55.0628,-162.3056
53.8871,-166.5199
64.3537,-161.1932
26.4615,-80.0728
49.3667,-55.3333
46.8667,-55.8167
47.5167,-57.4167
48.55,-58.9167
49.6,-54.1667
43.804,-93.477
43.1379,-72.5098
43.4487,-72.7956
40.864,-74.0556
47.0471,-114.2683
46.0033,-112.7159
40.2535,-84.3521
40.7818,-84.1386
41.0379,-84.2938
40.8993,-84.4541
41.2174,-84.6296
40.9437,-83.8093
41.4351,-84.2544
39.2077,-82.6908
39.391,-83.2034
36.743,-79.458
54.55,-130.4167
31.8383,-91.0957
42.7708,-76.5862
44.0586,-79.6235
43.311,-93.0797
43.2802,-93.3788
42.2383,-91.4224
42.5159,-94.3703
40.9859,-95.0988
41.2632,-94.871
43.3761,-93.4454
37.9061,-94.5592
37.8197,-94.5608
40.4863,-92.0047
39.1048,-93.5429
39.7425,-93.7169
40.5185,-95.1236
39.2257,-92.8318
41.4622,-79.1306
44.6531,-107.0247
47.5624,-111.577
62.3014,-145.3027
61.977,-145.3297
30.0544,-98.0036
32.3869,-82.5871
31.3106,-82.8591
31.2664,-83.4481
31.3035,-82.7319
31.3455,-83.0449
64.7333,-156.9275
55.1858,-162.7211
32.4751,-99.7348
48.9937,-122.7471
46.1545,-74.7007
45.5321,-76.0116
45.6833,-76.6167
46.7215,-72.0813
47.6667,-70.3833
37.1442,-79.491
43.3645,-85.3792
32.8304,-83.6486
40.8626,-75.8239
41.154,-75.2805
41.0889,-75.2798
35.5096,-88.3508
41.7292,-89.1909
42.3254,-89.1705
33.8333,-111.9508
46.8264,-124.094
39.2731,-97.7717
39.4472,-97.5304
39.4607,-97.2467
39.4879,-96.7828
39.4803,-97.0149
39.3481,-97.4579
43.3471,-81.6356
46.0721,-97.6986
46.0659,-97.8207
46.0738,-97.5483
46.2007,-97.4772
46.3786,-98.4898
36.596,-105.4545
36.52,-105.534
36.6116,-105.636
31.156,-85.3559
61.541,-160.3261
44.965,-107.3254
41.6583,-108.1517
36.2925,-95.2228
31.8916,-97.0671
42.3923,-78.2536
38.0245,-78.4482
38.1865,-108.3895
36.8757,-100.0734
37.8293,-100.5143
37.6323,-99.7642
28.8439,-96.4641
28.8068,-96.6042
38.7975,-107.9738
38.845,-107.9625
41.9477,-116.0987
48.1401,11.5885
-32.9882,151.7202
46.8375,-93.9443
31.5465,-82.4633
35.9001,-95.04
36.2832,-96.3774
36.242,-96.6803
36.1863,-96.5732
35.2628,-96.8041
39.7077,-76.316
45.671,-121.8686
43.044,-75.1072
32.7078,-82.5274
32.6129,-82.1979
32.3982,-83.174
32.4356,-83.0528
54.2169,-114.4521
42.8295,-87.9228
44.0083,-79.6826
34.6678,-120.1149
18.2667,-76.8333
37.9236,-104.9303
37.9441,-104.8412
38.9673,-105.8788
45.8665,-118.7222
45.5215,-118.4335
44.7432,-123.7943
38.1712,-86.8092
48.0419,-99.7617
41.7576,-91.9263
34.1383,-118.3528
34.641,135.4908
14.6817,120.2674
12.0672,124.6042
22.4833,114.0
-18.2167,178.1667
-17.3667,178.15
-35.7178,137.9377
-34.0793,150.5132
-34.0627,151.1262
-33.4314,149.9328
-37.0,145.0
-33.845,138.4814
-35.0875,150.6493
-34.6262,150.8538
-34.8339,150.5268
35.443,133.3238
-37.3557,145.0251
17.0667,80.9833
28.8833,79.2667
35.8738,139.609
35.4176,140.0241
35.3239,139.4334
21.4725,111.0268
23.2955,113.8246
46.402,125.3145
5.7262,100.4529
-36.6152,143.2556
-45.1,170.9333
-36.7611,175.4963
-28.578,151.9462
-21.2302,148.9573
36.6757,136.8711
-37.7589,144.8971
37.4099,140.3706
36.374,140.4678
34.3977,132.4505
36.0092,139.661
34.4901,135.6097
35.0972,138.9605
33.2443,130.2949
26.2599,127.7897
33.7252,130.9977
36.0939,136.478
36.2579,139.1771
36.7333,139.55
35.3544,139.5667
39.7956,140.1285
40.2718,140.5576
35.4347,136.8279
35.45,133.85
34.1243,133.654
35.5387,139.5944
31.398,130.873
33.8527,130.8285
34.6899,134.9776
35.8552,139.9844
40.0188,139.956
36.5125,138.1659
33.9145,130.796
35.9804,139.6925
33.6972,130.6881
35.3107,139.5348
34.3999,132.4812
31.4596,131.1771
35.8479,139.9046
35.1275,140.0772
42.4196,143.3029
36.8667,136.7181
39.35,141.9167
35.4896,139.6452
34.7164,135.2379
33.9299,130.9955
38.3324,141.4766
33.2038,130.3657
39.6212,141.9515
33.2217,133.0171
42.8803,143.1716
33.0167,133.0
33.0399,133.0561
33.0309,133.0492
37.1454,138.9832
33.2855,131.1003
33.2903,133.426
32.7833,132.9833
35.6784,139.8145
38.0265,138.2441
36.2619,137.9882
37.4552,138.9433
32.9389,131.1403
38.0112,138.4349
32.5449,130.7128
33.3412,130.3673
36.0413,139.5806
35.8489,139.5449
34.8231,136.1173
40.5336,141.5542
34.9554,133.9117
35.0264,133.7582
35.3313,139.4045
36.3141,140.5839
35.5167,137.8333
37.8936,139.103
36.0817,140.114
36.2333,139.256
34.7399,135.4235
40.8191,140.7704
13.9148,120.6233
14.2899,120.7103
3.7698,100.9879
1.5231,103.661
1.498,103.704
33.2599,130.3063
32.8336,130.7302
35.2658,139.6861
35.6259,139.5791
35.3154,139.4922
35.2857,139.6444
35.5635,139.721
35.9823,139.6451
36.6002,138.6287
35.7608,139.6085
37.7083,140.3656
37.7543,140.3699
37.8271,140.6203
37.7783,140.3603
33.0608,130.03
42.8985,143.8688
38.3819,140.278
33.2022,131.5748
32.6494,130.6641
32.5289,130.622
33.2112,131.5652
32.8761,130.7075
33.1792,131.4322
11.1528,124.9478
14.1106,122.9301
6.5225,124.6592
11.0809,123.9381
-33.3406,151.2331
36.4136,138.2465
36.197,137.9676
43.118,141.3522
36.6489,137.0699
36.8636,138.3442
36.9583,140.95
40.9203,140.9556
40.5817,140.5046
38.4316,141.3006
36.7333,140.4833
33.2432,131.7311
35.7918,139.8133
36.4631,138.146
43.4039,143.3328
43.7937,143.8971
44.1215,144.021
32.7675,130.7244
35.374,139.6399
35.7237,139.9179
32.7636,130.6601
36.8162,137.5058
33.7551,130.4857
32.5039,130.5993
35.5833,134.3167
34.8504,136.5616
35.6509,139.7916
38.1383,140.3367
39.8242,140.4525
39.2786,140.2763
42.8765,141.5846
36.0869,139.7008
35.5232,139.7151
42.5862,143.1316
35.1066,139.9255
36.5713,136.6484
35.322,139.4366
34.8141,138.0967
34.9395,138.2087
34.3432,134.8891
33.5503,133.4911
33.5896,131.1915
32.8741,130.6989
35.7881,139.275
36.7121,138.9815
32.7653,130.6587
38.4393,141.169
35.5264,139.5906
43.705,142.4975
34.6837,135.1037
35.389,139.6258
34.7117,135.5248
41.8274,140.7013
36.7122,137.2255
3.4506,102.4176
2.5045,101.9217
-27.5164,152.4833
-32.5585,115.7604
-32.0027,116.0932
-33.7381,150.6499
35.2091,129.0661
26.3691,120.4878
38.1397,114.5594
42.6403,125.5118
36.9404,122.2621
37.4503,127.6325
39.2952,140.9764
38.2488,140.8765
34.6789,135.1458
34.5013,135.5189
36.6517,137.1543
36.7977,137.3779
36.7755,137.4467
36.0769,136.3279
36.0807,136.2085
34.5162,135.5751
38.9922,141.6886
43.0777,141.2882
35.9668,139.5735
35.1333,135.625
35.1667,135.3667
34.6725,134.969
34.6967,135.206
34.6892,135.1344
34.4807,135.4961
34.7149,135.2737
34.6622,135.1398
34.642,135.0392
34.636,135.4885
35.8628,139.7293
34.5466,133.7088
34.5529,133.9436
34.4884,136.4187
33.2142,131.5693
33.2447,131.6
42.9649,144.4327
33.4238,130.4993
36.3349,138.9165
39.4833,140.05
33.251,131.6796
35.1521,138.8863
34.5962,135.8374
34.6895,135.2078
35.5234,139.6981
35.254,136.7849
42.1996,142.68
38.8954,141.5455
35.0912,138.8695
35.2286,138.8721
35.0583,134.9333
34.5891,134.0927
34.082,134.3797
34.7002,135.2041
34.711,135.2077
34.5964,135.5742
34.6799,135.4513
41.9167,140.65
34.5192,133.4391
35.5303,127.1636
34.7715,127.08
35.4231,129.154
37.5261,126.9031
36.5,127.0
33.4167,126.5
49.3789,32.1464
36.9768,-3.1907
55.8252,34.2736
40.1142,18.451
39.8472,18.3109
39.6667,-4.642
49.5167,16.0833
43.6167,27.1167
32.0643,45.2474
48.1627,18.5845
48.7472,19.6513
47.8884,18.6431
48.2676,19.8247
48.1557,18.2891
42.9756,-2.2909
43.2643,-3.0162
50.5833,14.6333
53.55,37.95
53.4012,14.525
60.1,150.9
45.6833,16.2333
46.5167,18.5833
46.25,18.6667
47.0879,16.1079
49.9167,7.45
49.7271,6.7247
49.8,6.85
49.2788,7.0368
43.3575,77.1444
49.1,13.6667
42.7675,-1.585
43.2719,46.7311
47.2484,8.7242
46.4667,17.9
46.9542,7.5486
33.4083,35.4861
34.1483,36.1653
53.1158,23.1384
53.1381,23.1737
53.115,23.0873
56.5,39.6833
56.1414,41.9894
40.8925,44.1991
53.5184,36.3796
53.3297,36.9961
54.1528,37.5822
48.6204,18.4037
48.6695,18.3139
57.1833,14.0333
57.0333,14.25
55.2743,9.0061
27.927,-15.5523
52.1091,5.2633
47.3707,8.308
47.113,9.2155
49.2,7.8833
42.8981,13.6622
42.1506,13.6814
42.1261,14.0265
42.2976,14.229
42.5913,13.7954
51.7333,-3.1317
52.2231,6.6858
46.5874,11.2549
47.4459,8.798
45.4089,9.1256
47.2333,18.9333
43.3833,25.35
43.1,25.5
63.9697,24.2856
54.208,10.6344
54.4333,9.7
54.3667,10.3167
47.8333,19.25
47.6333,18.7333
47.4663,7.4657
59.4394,24.3597
59.1139,26.34
58.9203,26.3944
61.9833,-6.75
62.2667,-6.6
62.2,-6.7333
61.6228,50.7573
52.7317,41.4433
55.5717,62.0769
55.8645,39.291
50.7156,18.599
50.6972,18.8369
50.5365,18.8276
46.7789,7.3786
47.2158,7.7945
48.0263,14.7901
48.0667,14.6667
47.6382,9.6372
39.7976,2.6964
49.7769,6.2211
50.25,14.7833
46.9058,15.2542
50.7833,4.7167
50.2167,4.2667
50.6,4.6667
51.9667,-2.9
42.2081,12.9475
43.2174,12.4283
42.9333,27.1833
43.3652,-4.4816
41.205,44.9997
52.2072,21.0415
52.2356,21.0936
42.1177,-0.4708
54.4333,86.4167
47.2167,9.5667
49.0607,12.0078
50.5667,4.8333
50.1667,13.7667
43.0971,-2.8703
43.1242,-1.9802
50.3167,7.3
42.8828,11.2739
46.655,16.2946
46.4833,13.8333
7.45,-2.5833
52.6,12.5
48.5729,8.5454
48.6356,9.5637
50.8856,18.6922
48.3076,16.8273
